symbol,basic_industry,macro,sector,industry
NHPC,Power Generation,Utilities,Power,Power
NIACL,General Insurance,Financial Services,Financial Services,Insurance
NIBL,Abrasives & Bearings,Industrials,Capital Goods,Industrial Products
NIDAN,Healthcare Service Provider,Healthcare,Healthcare,Healthcare Services
NIDO,,,,
NIDO,,,,
NIF100BEES,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIF100IETF,,,,
NIF10GETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIF5GETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIFITETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIFMID150,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIFTY1,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIFTY50ADD,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIFTYBEES,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIFTYBETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIFTYETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIFTYIETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIFTYQLITY,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NIITLTD,Education,Consumer Discretionary,Consumer Services,Other Consumer Services
NIITMTS,Education,Consumer Discretionary,Consumer Services,Other Consumer Services
NILAINFRA,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
NILASPACES,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
NILKAMAL,Plastic Products - Consumer,Consumer Discretionary,Consumer Durables,Consumer Durables
NINSYS,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
NIPPOBATRY,Household Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products
NIRAJ,Civil Construction,Industrials,Construction,Construction
NIRMAN,Other Agricultural Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
NITCO,Ceramics,Consumer Discretionary,Consumer Durables,Consumer Durables
NITINSPIN,Other Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
NITIRAJ,Other Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
NKIND,Edible Oil,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
NLCINDIA,Power Generation,Utilities,Power,Power
NMDC,Industrial Minerals,Commodities,Metals & Mining,Minerals & Mining
NOCIL,Specialty Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
NOIDATOLL,Road Assets - Toll Annuity Hybrid-Annuity,Services,Services,Transport Infrastructure
NORBTEAEXP,Tea & Coffee,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
NOVAAGRI,Fertilizers,Commodities,Chemicals,Fertilizers & Agrochemicals
NPBET,,,,
NPST,IT Enabled Services,Information Technology,Information Technology,IT - Services
NRAIL,Paper & Paper Products,Commodities,Forest Materials,Paper Forest & Jute Products
NRBBEARING,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
NRL,Trading - Metals,Commodities,Metals & Mining,Metals & Minerals Trading
NSIL,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
NSLNISP,Iron & Steel,Commodities,Metals & Mining,Ferrous Metals
NTL,Heavy Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
NTPC,Power Generation,Utilities,Power,Power
NTPC,Power Generation,Utilities,Power,Power
NTPC,Power Generation,Utilities,Power,Power
NTPC,Power Generation,Utilities,Power,Power
NTPC,Power Generation,Utilities,Power,Power
NTPC,Power Generation,Utilities,Power,Power
NUCLEUS,Software Products,Information Technology,Information Technology,IT - Software
NURECA,Medical Equipment & Supplies,Healthcare,Healthcare,Healthcare Equipment & Supplies
NUVAMA,Stockbroking & Allied,Financial Services,Financial Services,Capital Markets
NUVOCO,Cement & Cement Products,Commodities,Construction Materials,Cement & Cement Products
NV20,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NV20BEES,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NV20IETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
NXST,Real Estate Investment Trusts (REITs),Consumer Discretionary,Realty,Realty
NYKAA,E-Retail/ E-Commerce,Consumer Discretionary,Consumer Services,Retailing
OAL,Specialty Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
OBCL,Logistics Solution Provider,Services,Services,Transport Services
OBEROIRLTY,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
OCCL,Commodity Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
OFSS,Software Products,Information Technology,Information Technology,IT - Software
OIL,Oil Exploration & Production,Energy,Oil Gas & Consumable Fuels,Oil
OILCOUNTUB,Oil Equipment & Services,Energy,Oil Gas & Consumable Fuels,Oil
OLECTRA,Passenger Cars & Utility Vehicles,Consumer Discretionary,Automobile and Auto Components,Automobiles
OLIL,Logistics Solution Provider,Services,Services,Transport Services
OMAXAUTO,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
OMAXE,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
OMFURN,Furniture Home Furnishing,Consumer Discretionary,Consumer Durables,Consumer Durables
OMINFRAL,Civil Construction,Industrials,Construction,Construction
OMKARCHEM,Specialty Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
ONDOOR,Diversified Retail,Consumer Discretionary,Consumer Services,Retailing
ONELIFECAP,Stockbroking & Allied,Financial Services,Financial Services,Capital Markets
ONEPOINT,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Services,Services,Commercial Services & Supplies
ONGC,Oil Exploration & Production,Energy,Oil Gas & Consumable Fuels,Oil
ONMOBILE,Other Telecom Services,Telecommunication,Telecommunication,Telecom - Services
ONWARDTEC,IT Enabled Services,Information Technology,Information Technology,IT - Services
OPTIEMUS,Telecom - Equipment & Accessories,Telecommunication,Telecommunication,Telecom - Equipment & Accessories
ORBTEXP,Other Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
ORCHPHARMA,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
ORIANA,Other Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
ORICONENT,Packaging,Industrials,Capital Goods,Industrial Products
ORIENTALTL,Granites & Marbles,Consumer Discretionary,Consumer Durables,Consumer Durables
ORIENTBELL,Ceramics,Consumer Discretionary,Consumer Durables,Consumer Durables
ORIENTCEM,Cement & Cement Products,Commodities,Construction Materials,Cement & Cement Products
ORIENTCER,Electrodes & Refractories,Industrials,Capital Goods,Industrial Products
ORIENTELEC,Household Appliances,Consumer Discretionary,Consumer Durables,Consumer Durables
ORIENTHOT,Hotels & Resorts,Consumer Discretionary,Consumer Services,Leisure Services
ORIENTLTD,Packaging,Industrials,Capital Goods,Industrial Products
ORIENTPPR,Paper & Paper Products,Commodities,Forest Materials,Paper Forest & Jute Products
ORISSAMINE,Industrial Minerals,Commodities,Metals & Mining,Minerals & Mining
ORTEL,TV Broadcasting & Software Production,Consumer Discretionary,Media Entertainment & Publication,Entertainment
ORTINLAB,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
OSIAHYPER,Diversified Retail,Consumer Discretionary,Consumer Services,Retailing
OSWALAGRO,Trading & Distributors,Services,Services,Commercial Services & Supplies
OSWALGREEN,Investment Company,Financial Services,Financial Services,Finance
OSWALSEEDS,Other Agricultural Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
OWAIS,Ferro & Silica Manganese,Commodities,Metals & Mining,Ferrous Metals
PAGEIND,Garments & Apparels,Consumer Discretionary,Textiles,Textiles & Apparels
PAISALO,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
PAKKA,Paper & Paper Products,Commodities,Forest Materials,Paper Forest & Jute Products
PALASHSECU,Packaged Foods,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products
PALREDTEC,IT Enabled Services,Information Technology,Information Technology,IT - Services
PANACEABIO,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
PANACHE,IT Enabled Services,Information Technology,Information Technology,IT - Services
PANAMAPET,Lubricants,Energy,Oil Gas & Consumable Fuels,Petroleum Products
PANSARI,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
PAR,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
PARACABLES,Cables - Electricals,Industrials,Capital Goods,Industrial Products
PARADEEP,Fertilizers,Commodities,Chemicals,Fertilizers & Agrochemicals
PARAGMILK,Dairy Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products
PARAGON,Dyes And Pigments,Commodities,Chemicals,Chemicals & Petrochemicals
PARAS,Aerospace & Defense,Industrials,Capital Goods,Aerospace & Defense
PARASPETRO,Investment Company,Financial Services,Financial Services,Finance
PARIN,Furniture Home Furnishing,Consumer Discretionary,Consumer Durables,Consumer Durables
PARKHOTELS,Hotels & Resorts,Consumer Discretionary,Consumer Services,Leisure Services
PARSVNATH,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
PARTYCRUS,Other Consumer Services,Consumer Discretionary,Consumer Services,Other Consumer Services
PASHUPATI,Other Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
PASUPTAC,Petrochemicals,Commodities,Chemicals,Chemicals & Petrochemicals
PATANJALI,Edible Oil,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
PATELENG,Civil Construction,Industrials,Construction,Construction
PATINTLOG,Logistics Solution Provider,Services,Services,Transport Services
PATTECH,Iron & Steel Products,Industrials,Capital Goods,Industrial Products
PAVNAIND,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
PAYTM,Financial Technology (Fintech),Financial Services,Financial Services,Financial Technology (Fintech)
PCBL,Carbon Black,Commodities,Chemicals,Chemicals & Petrochemicals
PCJEWELLER,Gems Jewellery And Watches,Consumer Discretionary,Consumer Durables,Consumer Durables
PDMJEPAPER,Paper & Paper Products,Commodities,Forest Materials,Paper Forest & Jute Products
PDSL,Trading - Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
PEARLPOLY,Plastic Products - Consumer,Consumer Discretionary,Consumer Durables,Consumer Durables
PEL,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
PENIND,Industrial Products,Industrials,Capital Goods,Industrial Manufacturing
PENINLAND,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
PENTAGON,Rubber,Industrials,Capital Goods,Industrial Products
PERFECT,Other Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
PERSISTENT,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
PETRONET,LPG/CNG/PNG/LNG Supplier,Energy,Oil Gas & Consumable Fuels,Gas
PFC,Financial Institution,Financial Services,Financial Services,Finance
PFC,Financial Institution,Financial Services,Financial Services,Finance
PFC,Financial Institution,Financial Services,Financial Services,Finance
PFC,Financial Institution,Financial Services,Financial Services,Finance
PFC,Financial Institution,Financial Services,Financial Services,Finance
PFIZER,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
PFOCUS,Media & Entertainment,Consumer Discretionary,Media Entertainment & Publication,Entertainment
PFS,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
PGEL,Consumer Electronics,Consumer Discretionary,Consumer Durables,Consumer Durables
PGHH,Personal Care,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products
PGHL,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
PGIL,Garments & Apparels,Consumer Discretionary,Textiles,Textiles & Apparels
PGINVIT,Power - Transmission,Utilities,Power,Power
PHANTOMFX,Media & Entertainment,Consumer Discretionary,Media Entertainment & Publication,Entertainment
PHARMABEES,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
PHOENIXLTD,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
PIDILITIND,Specialty Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
PIGL,Other Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
PIIND,Pesticides & Agrochemicals,Commodities,Chemicals,Fertilizers & Agrochemicals
PILANIINVS,Holding Company,Financial Services,Financial Services,Finance
PILITA,Plastic Products - Consumer,Consumer Discretionary,Consumer Durables,Consumer Durables
PIONEEREMB,Other Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
PITTIENG,Industrial Products,Industrials,Capital Goods,Industrial Manufacturing
PIXTRANS,Rubber,Industrials,Capital Goods,Industrial Products
PKTEA,Tea & Coffee,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
PLADAINFO,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Services,Services,Commercial Services & Supplies
PLASTIBLEN,Specialty Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
PLATIND,Specialty Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
PLAZACABLE,Cables - Electricals,Industrials,Capital Goods,Industrial Products
PNB,Public Sector Bank,Financial Services,Financial Services,Banks
PNBGILTS,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
PNBHOUSING,Housing Finance Company,Financial Services,Financial Services,Finance
PNC,Film Production Distribution & Exhibition,Consumer Discretionary,Media Entertainment & Publication,Entertainment
PNCINFRA,Civil Construction,Industrials,Construction,Construction
POCL,Ferro & Silica Manganese,Commodities,Metals & Mining,Ferrous Metals
PODDARHOUS,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
PODDARMENT,Dyes And Pigments,Commodities,Chemicals,Chemicals & Petrochemicals
POKARNA,Granites & Marbles,Consumer Discretionary,Consumer Durables,Consumer Durables
POLICYBZR,Financial Technology (Fintech),Financial Services,Financial Services,Financial Technology (Fintech)
POLYCAB,Cables - Electricals,Industrials,Capital Goods,Industrial Products
POLYMED,Medical Equipment & Supplies,Healthcare,Healthcare,Healthcare Equipment & Supplies
POLYPLEX,Packaging,Industrials,Capital Goods,Industrial Products
POLYSIL,Plastic Products - Industrial,Industrials,Capital Goods,Industrial Products
PONNIERODE,Sugar,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
POONAWALLA,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
POWERGRID,Power - Transmission,Utilities,Power,Power
POWERINDIA,Heavy Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
POWERMECH,Civil Construction,Industrials,Construction,Construction
PPAP,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
PPL,Plastic Products - Industrial,Industrials,Capital Goods,Industrial Products
PPLPHARMA,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
PRAENG,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
PRAJIND,Industrial Products,Industrials,Capital Goods,Industrial Manufacturing
